Age,HourlyRate,Education,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,DailyRate,MonthlyRate,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender_F,Gender_M,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Department_Human Resources,Department_Research & Development,Department_Sales,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,OverTime_No,OverTime_Yes
42,98,4,2,1,2,2,4,1332,17078,6781,3,23,4,2,80,0,14,6,3,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
33,88,1,8,2,2,1,4,1038,21437,2342,0,19,3,4,80,0,3,2,2,2,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
19,57,3,25,2,4,1,4,265,21221,2994,1,12,3,4,80,0,1,2,3,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
26,47,3,23,3,2,2,4,1443,21436,4157,7,19,3,3,80,1,5,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
35,72,4,8,1,3,1,4,384,20317,2572,1,16,3,2,80,1,3,1,2,3,2,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
47,88,4,29,1,3,3,2,666,10268,11849,1,12,3,4,80,1,10,2,2,10,7,9,9,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
30,96,3,23,1,1,1,3,1312,22310,2613,1,25,4,3,80,3,10,2,2,10,7,0,9,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
35,63,2,7,3,2,1,4,1349,7713,2690,1,18,3,4,80,1,1,5,2,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
32,73,4,13,2,3,2,4,117,9250,4403,2,11,3,3,80,1,8,3,2,5,2,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
34,86,3,1,4,2,1,2,401,3708,3294,5,17,3,1,80,1,7,2,2,5,4,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
55,78,3,2,4,3,5,1,725,21199,19859,5,13,3,4,80,1,24,2,3,5,2,1,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50,98,4,2,1,3,4,1,881,4544,17924,1,11,3,4,80,1,31,3,3,31,6,14,7,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
36,96,3,2,4,3,1,3,329,11868,2543,4,13,3,2,80,1,6,3,3,2,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
50,41,5,20,2,3,4,3,1234,20689,11245,2,15,3,3,80,1,32,3,3,30,8,12,13,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
28,79,1,12,3,3,1,4,1485,22955,2515,1,11,3,4,80,0,1,4,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
31,64,3,23,2,2,2,4,1463,14408,5582,0,21,4,2,80,1,10,2,3,9,0,7,8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36,99,4,3,1,3,2,2,1174,20763,9278,3,16,3,4,80,0,15,3,3,5,4,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
27,32,2,10,4,3,3,1,294,4809,8793,1,21,4,3,80,2,9,4,2,9,7,1,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,56,2,4,3,3,1,2,1401,20990,3931,2,11,3,1,80,1,6,5,3,4,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
25,65,1,2,1,4,1,1,180,21632,3424,7,13,3,3,80,0,6,3,2,4,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
40,79,4,2,3,3,5,3,1398,13022,18041,0,14,3,4,80,0,21,2,3,20,15,1,12,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
49,72,4,22,1,3,4,2,301,3498,16413,3,16,3,2,80,2,27,2,3,4,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
33,30,3,6,3,3,2,4,1296,5335,7725,3,23,4,3,80,1,15,2,1,13,11,4,7,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32,71,1,1,4,3,1,1,827,15178,2956,1,13,3,4,80,0,1,2,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
36,70,4,2,3,3,1,4,1157,17001,2644,3,21,4,4,80,0,7,3,2,3,2,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
51,82,2,11,4,2,4,2,1405,24439,13142,3,16,3,2,80,0,29,1,2,5,2,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
30,74,4,12,2,2,1,1,448,14470,2033,1,18,3,3,80,1,1,2,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
54,91,5,22,2,3,4,3,584,18685,17426,3,25,4,3,80,1,36,6,3,10,8,4,7,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,68,4,7,1,3,3,1,1125,8277,9637,2,14,3,4,80,2,9,3,3,3,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
35,45,3,10,2,3,1,4,802,9541,3917,1,20,4,1,80,1,3,4,2,3,2,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
47,64,4,9,2,3,1,3,207,5411,2105,4,12,3,3,80,0,7,2,3,2,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
45,91,4,1,4,3,1,4,974,11005,2270,3,14,3,4,80,2,8,2,3,5,3,0,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
27,42,1,5,3,2,3,4,269,8842,12808,1,16,3,2,80,1,9,3,3,9,8,0,8,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
47,92,3,4,3,2,3,2,1001,19271,10333,8,12,3,3,80,1,28,4,3,22,11,14,10,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
55,30,4,4,4,3,2,3,1229,16143,4035,0,16,3,2,80,0,4,2,3,3,2,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
54,88,4,19,3,3,3,2,397,6729,10725,2,15,3,3,80,1,16,1,4,9,7,7,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,39,4,7,3,3,3,4,1232,25713,7143,1,14,3,3,80,0,11,2,2,11,9,4,10,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
41,91,5,2,2,3,4,1,1276,5626,16595,7,16,3,2,80,1,22,2,3,18,16,11,8,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
29,87,1,2,1,3,2,4,995,24483,8853,1,19,3,4,80,1,6,0,4,6,4,1,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
39,38,3,6,4,4,3,3,1462,4658,8237,2,11,3,1,80,1,11,3,3,7,6,7,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
39,48,3,1,3,4,3,4,1132,10942,9613,0,17,3,1,80,3,19,5,2,18,10,3,7,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31,48,4,11,4,3,1,4,1222,14871,2356,3,19,3,2,80,1,8,2,3,6,4,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
35,72,3,16,4,3,3,3,1276,14295,7632,4,12,3,3,80,0,10,2,3,8,7,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24,91,1,29,2,3,1,1,506,3622,3907,1,13,3,2,80,3,6,2,4,6,2,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
27,60,1,1,3,2,2,1,472,9679,4298,5,19,3,3,80,1,6,1,3,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
26,62,4,17,4,1,1,3,390,6217,2305,1,15,3,3,80,3,3,3,4,3,2,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
43,50,4,6,2,2,4,4,782,2671,16627,4,14,3,3,80,1,21,3,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
27,42,3,14,1,3,1,1,1103,14377,2235,1,14,3,4,80,2,9,3,2,9,7,6,8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
36,41,2,23,3,4,2,4,884,12290,2571,4,17,3,3,80,1,17,3,3,5,2,0,3,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
31,63,4,26,1,3,2,4,754,21075,5617,1,11,3,3,80,0,10,4,3,10,7,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
50,64,3,2,3,3,4,3,691,6881,17639,5,16,3,4,80,0,30,3,3,4,3,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
33,95,2,22,3,3,2,2,750,15480,6146,0,13,3,1,80,1,8,2,4,7,7,0,7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
36,78,4,18,1,3,2,4,217,23238,7779,2,20,4,1,80,0,18,0,3,11,9,0,9,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
36,36,3,13,3,3,1,2,1041,25527,2143,4,13,3,2,80,1,8,2,3,5,2,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
29,41,1,1,4,3,2,3,1496,26283,4319,1,13,3,1,80,1,10,1,3,10,7,0,9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
26,61,1,25,3,3,1,3,1355,8916,2942,1,23,4,4,80,1,8,3,3,8,7,5,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
43,37,3,7,4,4,1,4,1344,5228,2089,4,14,3,4,80,3,7,3,4,5,4,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
34,31,3,14,3,3,1,3,204,2912,2579,1,18,3,4,80,2,8,3,3,8,2,0,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
47,87,4,2,3,3,2,2,543,3536,4978,7,11,3,4,80,1,4,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
45,79,2,20,3,3,4,4,1385,7501,13496,0,14,3,2,80,0,21,2,3,20,7,4,10,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
47,82,4,2,1,3,4,3,359,26703,17169,3,19,3,2,80,2,26,2,4,20,17,5,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32,82,4,2,3,2,2,2,414,26186,9907,7,12,3,3,80,0,7,3,2,2,2,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
53,39,3,2,4,4,4,2,447,19764,16598,4,12,3,2,80,0,35,2,2,9,8,8,8,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,86,3,2,3,3,2,1,131,6039,4538,0,12,3,4,80,0,4,3,3,3,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
39,32,2,18,1,3,2,3,524,13352,4534,0,11,3,1,80,0,9,6,3,8,7,1,7,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
28,43,3,4,2,3,2,3,120,8863,4221,1,15,3,2,80,0,5,3,4,5,4,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
48,58,3,22,4,3,4,4,117,2437,17174,3,11,3,2,80,1,24,3,3,22,17,4,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37,51,3,6,3,4,2,1,1319,17001,5974,4,13,3,1,80,2,13,2,3,7,7,6,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
22,34,1,3,2,3,2,3,617,10022,4171,0,19,3,1,80,1,4,3,4,3,2,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
46,51,3,2,1,3,4,3,1009,2288,17861,6,13,3,3,80,0,26,2,1,3,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
46,34,4,13,3,3,2,2,717,9697,5562,6,14,3,4,80,0,19,3,3,10,7,0,9,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
47,42,4,14,4,3,2,1,703,11825,4960,2,12,3,4,80,0,20,2,3,7,7,1,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
24,59,3,10,1,3,1,4,897,2097,2145,0,14,3,4,80,1,3,2,3,2,2,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
42,83,3,6,3,3,3,1,1396,14842,13348,9,13,3,2,80,1,18,3,4,13,7,5,7,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
44,86,1,2,2,3,3,3,1193,19719,10209,5,18,3,2,80,0,16,2,2,2,2,2,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
44,42,3,1,2,3,1,4,1037,13422,2436,6,12,3,3,80,0,6,2,3,4,3,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
54,54,3,1,4,3,4,4,971,5652,17328,6,19,3,4,80,0,29,3,2,20,7,12,7,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
45,56,3,4,3,1,3,3,176,6595,9756,4,21,4,3,80,2,9,2,4,5,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
27,50,3,3,4,3,1,4,443,16571,1706,1,11,3,3,80,3,0,6,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
30,40,3,4,3,3,1,4,464,3427,2285,9,23,4,3,80,0,3,4,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
27,37,4,16,3,3,1,2,1134,12086,2811,9,14,3,2,80,1,4,2,3,2,2,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
29,97,3,1,1,3,1,4,1010,5598,3760,1,15,3,1,80,3,3,5,3,3,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
26,88,2,5,3,2,1,3,887,20898,2366,1,14,3,1,80,1,8,2,3,8,7,1,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
36,79,2,3,4,4,2,1,1040,26308,6842,6,20,4,1,80,1,13,3,3,5,4,0,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
29,30,5,9,2,2,1,4,738,7621,3983,0,17,3,3,80,0,4,2,3,3,2,2,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
33,69,3,16,1,3,2,1,118,26507,5324,5,15,3,3,80,0,6,3,3,3,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
54,56,3,17,3,3,3,3,1441,13943,10739,8,11,3,3,80,1,22,2,3,10,7,0,8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
31,46,4,13,2,3,2,1,1365,11512,4233,2,17,3,3,80,0,9,2,1,3,1,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
40,62,2,24,1,3,2,4,1300,24447,3319,1,17,3,1,80,2,9,3,3,9,8,4,7,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
47,98,4,26,4,3,5,3,1176,5220,19658,3,11,3,3,80,1,27,2,3,5,2,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
30,78,4,2,4,2,1,1,1312,26427,4968,0,16,3,4,80,0,10,2,3,9,7,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
31,31,1,26,1,3,1,3,670,15170,2911,1,17,3,4,80,1,5,1,2,5,2,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
38,50,5,29,4,3,2,4,653,5456,2406,1,11,3,4,80,0,10,2,3,10,3,9,9,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
35,62,4,5,3,3,3,2,1296,18264,8095,0,13,3,4,80,0,17,5,3,16,6,0,13,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
56,68,3,23,4,3,4,2,1369,18235,13402,4,12,3,1,80,1,33,0,3,19,16,15,9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
37,41,4,4,1,3,1,4,319,2539,2793,4,17,3,3,80,1,13,2,3,9,8,5,8,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
34,72,4,23,2,3,2,3,1065,10034,4568,0,20,4,3,80,0,10,2,3,9,5,8,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
41,57,4,2,2,1,1,4,1085,17725,2778,4,13,3,3,80,1,10,1,2,7,7,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
40,83,4,1,1,3,1,4,543,4060,2406,8,19,3,3,80,2,8,3,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
50,66,2,1,4,3,4,4,1126,6615,17399,9,22,4,3,80,1,32,1,2,5,4,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
39,71,2,25,3,3,3,3,1485,3449,10920,3,21,4,2,80,1,13,2,3,6,4,0,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
21,70,1,1,4,2,1,2,984,25326,2070,1,11,3,3,80,0,2,6,4,2,2,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
38,100,3,2,1,3,1,2,1336,7129,2592,5,13,3,4,80,3,13,3,3,11,10,3,8,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
39,65,1,10,3,3,3,3,1253,7914,13464,7,21,4,3,80,0,9,3,3,4,3,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,75,1,3,4,2,2,4,735,16495,8103,3,12,3,3,80,0,9,3,2,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
39,93,3,23,3,3,1,1,360,22154,3904,0,13,3,1,80,0,6,2,3,5,2,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
32,47,2,5,1,4,1,3,238,15318,2432,3,14,3,1,80,0,8,2,3,4,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
33,90,3,2,3,3,1,4,134,10515,2500,0,14,3,1,80,0,4,2,4,3,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
38,46,4,7,4,2,2,4,243,7791,4028,0,20,4,1,80,0,8,2,3,7,7,0,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
45,55,3,29,2,3,3,4,1448,14720,9380,4,18,3,4,80,2,10,4,4,3,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39,81,3,4,1,3,2,3,711,3140,5042,0,13,3,4,80,0,10,2,1,9,2,3,8,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
56,67,3,8,3,3,1,1,713,13939,4257,4,18,3,3,80,1,19,3,3,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
46,87,3,18,3,3,2,3,1485,26314,4810,2,14,3,3,80,1,19,5,2,10,7,0,8,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
33,98,2,1,1,3,3,4,515,15146,13458,1,12,3,3,80,0,15,1,3,15,14,8,12,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
53,45,2,2,3,3,4,3,1376,13938,14852,6,13,3,3,80,1,22,3,4,17,13,15,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
30,43,3,2,3,1,2,4,317,24793,6091,2,20,4,3,80,0,11,2,3,5,4,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
47,42,5,5,4,3,5,3,1482,16375,18300,4,11,3,2,80,1,21,2,3,3,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
25,57,3,8,4,4,2,2,810,15678,4851,0,22,4,3,80,1,4,4,3,3,2,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
28,51,3,24,3,3,1,2,329,7324,2408,1,17,3,3,80,3,1,3,3,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
35,50,2,23,2,2,2,3,556,15497,5916,3,13,3,1,80,0,8,1,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
43,72,3,28,2,4,1,3,957,16090,4739,4,12,3,4,80,0,18,2,3,3,2,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
43,43,3,7,3,3,3,1,1001,9262,9985,8,16,3,1,80,1,10,1,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
46,66,2,21,4,3,2,2,261,10842,8926,4,22,4,4,80,1,13,2,4,9,7,3,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
22,60,3,5,4,4,1,2,1136,12392,2328,1,16,3,1,80,1,4,2,2,4,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
42,45,4,4,2,3,2,1,647,2253,5155,7,13,3,4,80,0,9,3,4,6,4,1,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
34,66,3,3,4,3,2,2,1130,19332,5433,1,12,3,3,80,1,11,2,3,11,8,7,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
